#proteinId	gotermId	goName	gotermType	goAcc
181	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
181	3074	MAP kinase kinase activity	molecular_function	GO:0004708
181	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
181	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
181	3084	Janus kinase activity	molecular_function	GO:0004718
181	6004	MAP kinase 1 activity	molecular_function	GO:0008338
181	6005	MP kinase activity	molecular_function	GO:0008339
181	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
181	6196	JUN kinase kinase activity	molecular_function	GO:0008545
181	10102	MAP kinase 2 activity	molecular_function	GO:0016908
181	10103	SAP kinase activity	molecular_function	GO:0016909
181	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
181	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
181	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
182	3043	protein kinase activity	molecular_function	GO:0004672
182	3736	ATP binding	molecular_function	GO:0005524
182	4602	protein amino acid phosphorylation	biological_process	GO:0006468
182	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
182	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
182	6102	phosphofructokinase activity	molecular_function	GO:0008443
182	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
182	6438	cobinamide kinase activity	molecular_function	GO:0008819
182	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
182	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
182	11022	phenol kinase activity	molecular_function	GO:0018720
182	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
182	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
182	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
182	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
182	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
182	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
182	19235	cytidine kinase activity	molecular_function	GO:0043771
182	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
182	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
182	24976	polynucleotide kinase activity	molecular_function	GO:0051731
182	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
182	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
183	5830	metabolic process	biological_process	GO:0008152
183	9710	oxidoreductase activity	molecular_function	GO:0016491
183	2290	catalytic activity	molecular_function	GO:0003824
183	3708	binding	molecular_function	GO:0005488
183	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
184	2196	transcription factor activity	molecular_function	GO:0003700
184	3838	nucleus	cellular_component	GO:0005634
184	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
184	5939	zinc ion binding	molecular_function	GO:0008270
185	9321	integral to membrane	cellular_component	GO:0016021
190	3866	transcription factor complex	cellular_component	GO:0005667
190	4501	transcription initiation	biological_process	GO:0006352
190	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
190	5939	zinc ion binding	molecular_function	GO:0008270
190	13391	transcription regulator activity	molecular_function	GO:0030528
190	19908	regulation of transcription	biological_process	GO:0045449
190	2228	translation initiation factor activity	molecular_function	GO:0003743
190	3727	protein binding	molecular_function	GO:0005515
190	3838	nucleus	cellular_component	GO:0005634
190	4557	translational initiation	biological_process	GO:0006413
191	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
191	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
191	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
191	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
191	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
191	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
193	18763	glutamate carboxypeptidase II activity	molecular_function	GO:0043275
195	2819	hydroxymethylglutaryl-CoA synthase activity	molecular_function	GO:0004421
195	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
195	2290	catalytic activity	molecular_function	GO:0003824
195	5830	metabolic process	biological_process	GO:0008152
198	9410	carotenoid biosynthetic process	biological_process	GO:0016117
198	9906	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
200	6419	beta-lactamase activity	molecular_function	GO:0008800
200	13507	beta-lactam antibiotic catabolic process	biological_process	GO:0030655
200	21106	response to antibiotic	biological_process	GO:0046677
200	3736	ATP binding	molecular_function	GO:0005524
200	4927	transport	biological_process	GO:0006810
200	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
200	9320	membrane	cellular_component	GO:0016020
200	4929	cation transport	biological_process	GO:0006812
200	2290	catalytic activity	molecular_function	GO:0003824
200	5830	metabolic process	biological_process	GO:0008152
200	3670	calcium-transporting ATPase activity	molecular_function	GO:0005388
200	3724	calcium ion binding	molecular_function	GO:0005509
200	4933	calcium ion transport	biological_process	GO:0006816
200	8451	calcium ion transmembrane transporter activity	molecular_function	GO:0015085
200	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
201	4037	cytoskeleton	cellular_component	GO:0005856
201	13683	regulation of actin filament polymerization	biological_process	GO:0030833
204	2227	structural constituent of ribosome	molecular_function	GO:0003735
204	3827	intracellular	cellular_component	GO:0005622
204	4025	ribosome	cellular_component	GO:0005840
204	4556	translation	biological_process	GO:0006412
205	3737	GTP binding	molecular_function	GO:0005525
205	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
205	2378	GTPase activity	molecular_function	GO:0003924
205	3727	protein binding	molecular_function	GO:0005515
205	4994	intracellular protein transport	biological_process	GO:0006886
205	5019	nucleocytoplasmic transport	biological_process	GO:0006913
205	5250	signal transduction	biological_process	GO:0007165
205	3827	intracellular	cellular_component	GO:0005622
205	8400	protein transport	biological_process	GO:0015031
205	2379	small monomeric GTPase activity	molecular_function	GO:0003925
206	3827	intracellular	cellular_component	GO:0005622
206	5830	metabolic process	biological_process	GO:0008152
206	9573	kinase activity	molecular_function	GO:0016301
206	9581	phosphorylation	biological_process	GO:0016310
206	9972	phosphotransferase activity, carboxyl group as acceptor	molecular_function	GO:0016774
206	4250	organic acid metabolic process	biological_process	GO:0006082
206	6397	acetate kinase activity	molecular_function	GO:0008776
207	10024	lyase activity	molecular_function	GO:0016829
207	2290	catalytic activity	molecular_function	GO:0003824
207	5830	metabolic process	biological_process	GO:0008152
207	6355	L-allo-threonine aldolase activity	molecular_function	GO:0008732
207	11102	2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity	molecular_function	GO:0018802
207	19265	hexulose-6-phosphate synthase activity	molecular_function	GO:0043801
207	19327	4-hydroxy-2-ketopimelate aldolase activity	molecular_function	GO:0043863
207	19340	D-threonine aldolase activity	molecular_function	GO:0043876
208	5053	response to stress	biological_process	GO:0006950
208	9321	integral to membrane	cellular_component	GO:0016021
213	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
214	3721	iron ion binding	molecular_function	GO:0005506
214	4283	electron transport	biological_process	GO:0006118
214	9321	integral to membrane	cellular_component	GO:0016021
214	9710	oxidoreductase activity	molecular_function	GO:0016491
214	23919	FAD binding	molecular_function	GO:0050660
214	287	ferric-chelate reductase activity	molecular_function	GO:0000293
215	2770	glutathione transferase activity	molecular_function	GO:0004364
216	2175	nucleic acid binding	molecular_function	GO:0003676
216	5939	zinc ion binding	molecular_function	GO:0008270
216	2216	RNA binding	molecular_function	GO:0003723
217	4936	anion transport	biological_process	GO:0006820
217	8724	anion exchanger activity	molecular_function	GO:0015380
217	9321	integral to membrane	cellular_component	GO:0016021
218	2175	nucleic acid binding	molecular_function	GO:0003676
218	3736	ATP binding	molecular_function	GO:0005524
218	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
218	2792	helicase activity	molecular_function	GO:0004386
218	611	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
218	3147	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
218	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
218	6379	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
218	6416	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
218	6447	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
218	9684	pyrophosphatase activity	molecular_function	GO:0016462
218	11455	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
218	11456	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
218	18631	ATP-dependent 5'-3' DNA helicase activity	molecular_function	GO:0043141
222	2196	transcription factor activity	molecular_function	GO:0003700
222	3838	nucleus	cellular_component	GO:0005634
222	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
222	19030	sequence-specific DNA binding	molecular_function	GO:0043565
222	21401	protein dimerization activity	molecular_function	GO:0046983
223	3966	peroxisome	cellular_component	GO:0005777
224	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
226	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
226	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
226	9582	dephosphorylation	biological_process	GO:0016311
226	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
226	3093	prenylated protein tyrosine phosphatase activity	molecular_function	GO:0004727
228	2802	histone acetyltransferase activity	molecular_function	GO:0004402
229	2175	nucleic acid binding	molecular_function	GO:0003676
230	3827	intracellular	cellular_component	GO:0005622
230	4541	RNA processing	biological_process	GO:0006396
230	3838	nucleus	cellular_component	GO:0005634
230	4542	mRNA processing	biological_process	GO:0006397
231	3838	nucleus	cellular_component	GO:0005634
231	4483	chromatin assembly or disassembly	biological_process	GO:0006333
235	2290	catalytic activity	molecular_function	GO:0003824
235	13821	thiamin pyrophosphate binding	molecular_function	GO:0030976
235	281	magnesium ion binding	molecular_function	GO:0000287
235	10026	carboxy-lyase activity	molecular_function	GO:0016831
235	3103	pyruvate decarboxylase activity	molecular_function	GO:0004737
236	3043	protein kinase activity	molecular_function	GO:0004672
236	3736	ATP binding	molecular_function	GO:0005524
236	4602	protein amino acid phosphorylation	biological_process	GO:0006468
236	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
236	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
236	6102	phosphofructokinase activity	molecular_function	GO:0008443
236	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
236	6438	cobinamide kinase activity	molecular_function	GO:0008819
236	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
236	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
236	11022	phenol kinase activity	molecular_function	GO:0018720
236	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
236	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
