#proteinId	gotermId	goName	gotermType	goAcc
186	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
186	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
186	3071	JUN kinase activity	molecular_function	GO:0004705
186	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
186	3074	MAP kinase kinase activity	molecular_function	GO:0004708
186	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
186	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
186	3084	Janus kinase activity	molecular_function	GO:0004718
186	6004	MAP kinase 1 activity	molecular_function	GO:0008338
186	6005	MP kinase activity	molecular_function	GO:0008339
186	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
186	6196	JUN kinase kinase activity	molecular_function	GO:0008545
186	10102	MAP kinase 2 activity	molecular_function	GO:0016908
186	10103	SAP kinase activity	molecular_function	GO:0016909
186	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
186	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
186	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
187	3736	ATP binding	molecular_function	GO:0005524
187	3891	chromosome	cellular_component	GO:0005694
187	4420	DNA metabolic process	biological_process	GO:0006259
187	6217	myosin ATPase activity	molecular_function	GO:0008570
189	2196	transcription factor activity	molecular_function	GO:0003700
189	3838	nucleus	cellular_component	GO:0005634
189	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
189	5939	zinc ion binding	molecular_function	GO:0008270
189	19030	sequence-specific DNA binding	molecular_function	GO:0043565
193	3043	protein kinase activity	molecular_function	GO:0004672
193	3736	ATP binding	molecular_function	GO:0005524
193	4602	protein amino acid phosphorylation	biological_process	GO:0006468
193	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
193	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
193	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
193	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
193	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
193	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
193	3050	casein kinase activity	molecular_function	GO:0004680
193	3051	casein kinase I activity	molecular_function	GO:0004681
193	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
193	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
193	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
193	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
193	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
193	3067	atypical protein kinase C activity	molecular_function	GO:0004700
193	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
193	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
193	3071	JUN kinase activity	molecular_function	GO:0004705
193	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
193	3074	MAP kinase kinase activity	molecular_function	GO:0004708
193	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
193	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
193	3084	Janus kinase activity	molecular_function	GO:0004718
193	6004	MAP kinase 1 activity	molecular_function	GO:0008338
193	6005	MP kinase activity	molecular_function	GO:0008339
193	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
193	6196	JUN kinase kinase activity	molecular_function	GO:0008545
193	10102	MAP kinase 2 activity	molecular_function	GO:0016908
193	10103	SAP kinase activity	molecular_function	GO:0016909
193	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
193	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
193	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
199	2175	nucleic acid binding	molecular_function	GO:0003676
199	2792	helicase activity	molecular_function	GO:0004386
199	3736	ATP binding	molecular_function	GO:0005524
199	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
199	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
199	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
199	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
199	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
199	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
199	10082	ATPase activity	molecular_function	GO:0016887
199	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
199	18132	ATPase activity, coupled	molecular_function	GO:0042623
199	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
199	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
199	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
202	9710	oxidoreductase activity	molecular_function	GO:0016491
202	23920	NADP binding	molecular_function	GO:0050661
202	2290	catalytic activity	molecular_function	GO:0003824
202	3708	binding	molecular_function	GO:0005488
202	5830	metabolic process	biological_process	GO:0008152
203	9710	oxidoreductase activity	molecular_function	GO:0016491
203	23920	NADP binding	molecular_function	GO:0050661
203	2290	catalytic activity	molecular_function	GO:0003824
203	3708	binding	molecular_function	GO:0005488
203	5830	metabolic process	biological_process	GO:0008152
204	9710	oxidoreductase activity	molecular_function	GO:0016491
204	23920	NADP binding	molecular_function	GO:0050661
211	3727	protein binding	molecular_function	GO:0005515
211	9320	membrane	cellular_component	GO:0016020
211	9480	vesicle-mediated transport	biological_process	GO:0016192
212	4283	electron transport	biological_process	GO:0006118
212	11943	photosynthesis, light reaction	biological_process	GO:0019684
212	12973	plasma membrane light-harvesting complex	cellular_component	GO:0030077
212	19632	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	molecular_function	GO:0045156
213	2227	structural constituent of ribosome	molecular_function	GO:0003735
213	3827	intracellular	cellular_component	GO:0005622
213	4025	ribosome	cellular_component	GO:0005840
213	4556	translation	biological_process	GO:0006412
214	2227	structural constituent of ribosome	molecular_function	GO:0003735
214	3827	intracellular	cellular_component	GO:0005622
214	4025	ribosome	cellular_component	GO:0005840
214	4556	translation	biological_process	GO:0006412
215	3006	phosphopantothenate--cysteine ligase activity	molecular_function	GO:0004632
216	3006	phosphopantothenate--cysteine ligase activity	molecular_function	GO:0004632
217	9320	membrane	cellular_component	GO:0016020
217	12906	metal ion transport	biological_process	GO:0030001
217	21296	metal ion transmembrane transporter activity	molecular_function	GO:0046873
219	2175	nucleic acid binding	molecular_function	GO:0003676
219	3736	ATP binding	molecular_function	GO:0005524
219	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
219	2792	helicase activity	molecular_function	GO:0004386
219	611	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
219	3147	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
219	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
219	6379	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
219	6416	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
219	6447	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
219	9684	pyrophosphatase activity	molecular_function	GO:0016462
219	11455	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
219	11456	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
219	18631	ATP-dependent 5'-3' DNA helicase activity	molecular_function	GO:0043141
220	3708	binding	molecular_function	GO:0005488
221	3708	binding	molecular_function	GO:0005488
225	3546	transporter activity	molecular_function	GO:0005215
225	4927	transport	biological_process	GO:0006810
225	9321	integral to membrane	cellular_component	GO:0016021
226	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
226	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
226	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
226	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
226	16888	RNA polymerase activity	molecular_function	GO:0034062
228	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
228	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
228	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
228	5765	N-acetyltransferase activity	molecular_function	GO:0008080
228	6038	O-acyltransferase activity	molecular_function	GO:0008374
228	6075	acyltransferase activity	molecular_function	GO:0008415
228	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
228	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
228	9636	acetyltransferase activity	molecular_function	GO:0016407
228	9637	C-acyltransferase activity	molecular_function	GO:0016408
228	9638	palmitoyltransferase activity	molecular_function	GO:0016409
228	9639	N-acyltransferase activity	molecular_function	GO:0016410
228	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
228	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
228	9642	O-acetyltransferase activity	molecular_function	GO:0016413
228	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
228	9644	octanoyltransferase activity	molecular_function	GO:0016415
228	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
228	9646	S-acyltransferase activity	molecular_function	GO:0016417
228	9647	S-acetyltransferase activity	molecular_function	GO:0016418
228	9648	S-malonyltransferase activity	molecular_function	GO:0016419
228	9649	malonyltransferase activity	molecular_function	GO:0016420
228	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
228	9947	succinyltransferase activity	molecular_function	GO:0016748
228	9948	N-succinyltransferase activity	molecular_function	GO:0016749
228	9949	O-succinyltransferase activity	molecular_function	GO:0016750
228	9950	S-succinyltransferase activity	molecular_function	GO:0016751
228	9951	sinapoyltransferase activity	molecular_function	GO:0016752
228	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
228	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
228	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
228	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
228	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
228	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
228	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
228	11391	myristoyltransferase activity	molecular_function	GO:0019107
228	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
228	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
228	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
228	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
228	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
228	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
228	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
228	19270	keto acid formate lyase activity	molecular_function	GO:0043806
228	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
228	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
229	10079	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	GO:0016884
229	19239	cobyrinate a,c-diamide synthase activity	molecular_function	GO:0043775
229	23826	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	molecular_function	GO:0050567
230	2888	monooxygenase activity	molecular_function	GO:0004497
